Filename,Generated Description,True Category,Predicted Category,Max Similarity,Match
audio/shopping_mall-prague-1009-40263-a.wav,It is the sound of people walking in a crowded area.,shopping_mall,street_traffic,0.273607,No
audio/public_square-milan-1014-41499-a.wav,People are murmuring in the distance.,public_square,street_traffic,0.20463398,No
audio/bus-stockholm-34-1027-a.wav,It is the sound of an engine idling.,bus,bus,0.17656869,Yes
audio/street_pedestrian-paris-152-4610-a.wav,residential area,street_pedestrian,park,0.3877824,No
audio/street_traffic-barcelona-161-4931-a.wav,Traffic is passing by quickly.,street_traffic,street_traffic,0.62722033,Yes
audio/metro-lisbon-1136-43611-a.wav,It is the sound of a train running on railroad tracks passing by and a bell chiming.,metro,bus,0.28349584,No
audio/shopping_mall-london-256-7690-a.wav,A large crowd of people are having a conversation.,shopping_mall,bus,0.15619981,No
audio/metro-helsinki-45-1359-a.wav,This is the sound of a train running on railroad tracks passing by with people murmuring in the distance.,metro,bus,0.29386628,No
audio/park-lyon-1144-41441-a.wav,It is the sound of a woman whispering at a park.,park,park,0.37251312,Yes
audio/metro-barcelona-42-1303-a.wav,It is the sound of an elevator moving between floors.,metro,tram,0.35768062,No
audio/street_traffic-paris-170-5216-a.wav,The sound is of a motorcycle engine on roadway.,street_traffic,street_traffic,0.19829988,Yes
audio/airport-milan-1172-44215-a.wav,This is the sound of people walking in a crowded area.,airport,street_traffic,0.29051656,No
audio/tram-milan-1058-42818-a.wav,It is the sound of an elevator moving between floors.,tram,tram,0.35768062,Yes
audio/street_pedestrian-vienna-159-4862-a.wav,This is a live performance of a classical music piece. There is a flute playing a solo accompanied by a string section and a harp. The atmosphere is quiet and elegant. This piece could be playing in the background at a coffee shop or a classy restaurant.,street_pedestrian,street_traffic,0.14485255,No
audio/shopping_mall-vienna-139-4231-a.wav,This is the sound of a car horn honking in the distance.,shopping_mall,street_traffic,0.2499444,No
audio/bus-helsinki-18-717-a.wav,"The sound is of a boat - water vehicle, particularly a motorboat like a speedboat.",bus,bus,0.20297942,Yes
audio/park-london-97-2736-a.wav,This is a recording of a park. There are sounds of birds chirping lightly throughout the entire clip.,park,park,0.36170116,Yes
audio/street_traffic-lyon-1045-43952-a.wav,"
The sound is of a car passing by in the distance.",street_traffic,street_traffic,0.29320484,Yes
audio/bus-london-212-6478-a.wav,It is the sound of an elevator moving between floors.,bus,tram,0.35768062,No
audio/metro_station-stockholm-84-2254-a.wav,It is the sound of a subway train running on railroad tracks passing by quickly.,metro_station,metro_station,0.33992165,Yes
audio/bus-helsinki-20-803-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/airport-paris-8-363-a.wav,It is the sound of water flowing and bubbling.,airport,tram,0.15980957,No
audio/tram-vienna-200-6029-a.wav,"It is the sound of a vehicle, specifically a bus, with its engine idling.",tram,bus,0.5011437,No
audio/metro_station-milan-1187-45076-a.wav,"This is an amateur recording of a movie music piece. There is a string section playing a creepy harmony with the violins and violas, while the cello holds a single note at a high pitch. A screeching sound can be heard in the background. The atmosphere of the piece is eerie, scary, sinister, frightening, and baleful. This piece could be used in a horror movie or a horror video game.",metro_station,tram,0.15995449,No
audio/shopping_mall-barcelona-126-3769-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/bus-lisbon-1059-40801-a.wav,This is a recording of a vehicle engine idling while a child speaks in the background.,bus,street_traffic,0.23712003,No
audio/bus-london-25-872-a.wav,"Boat - water vehicle, motorboat - speedboat; engine, accelerating - revving - vroom.",bus,bus,0.2922989,Yes
audio/park-helsinki-92-2577-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",park,bus,0.45613357,No
audio/shopping_mall-barcelona-125-3706-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/metro_station-stockholm-83-2232-a.wav,It is the sound of a subway train running on railroad tracks passing by quickly.,metro_station,metro_station,0.33992165,Yes
audio/shopping_mall-prague-1219-45378-a.wav,People are murmuring in the distance.,shopping_mall,street_traffic,0.20463398,No
audio/metro_station-paris-80-2164-a.wav,"This is an ambient experimental electronic piece with a dark meditative soundscape, including synthesizers, bass, drums, piano, and electric guitar.",metro_station,tram,0.157043,No
audio/shopping_mall-helsinki-130-3883-a.wav,This is a crowded indoor scene. There are many people talking with each other. Some of them are men and some are women. There is a hum of a crowd in the background. There is also the sound of a cough and a throat clearing.,shopping_mall,public_square,0.19509348,No
audio/public_square-prague-1027-41416-a.wav,This is the sound of a crowd in a city environment.,public_square,street_traffic,0.31402194,No
audio/tram-barcelona-275-8388-a.wav,It is an ambient experimental electronic piece creating a dark meditative soundscape with a synthesizer and a guitar.,tram,tram,0.14207762,Yes
audio/street_traffic-milan-1094-41995-a.wav,Traffic is passing by quickly.,street_traffic,street_traffic,0.62722033,Yes
audio/metro_station-paris-236-7028-a.wav,It is the sound of an engine idling loudly.,metro_station,bus,0.20919272,No
audio/park-milan-1063-43504-a.wav,The sound is of a car engine idling loudly.,park,bus,0.20617494,No
audio/tram-prague-1109-40284-a.wav,It is the sound of a vehicle engine idling.,tram,bus,0.20264968,No
audio/street_traffic-vienna-274-8353-a.wav,The sound is of ocean waves crashing onto the shore.,street_traffic,tram,0.19511047,No
audio/park-barcelona-91-2520-a.wav,This is a recording of a park. There are sounds of birds chirping lightly throughout the entire clip.,park,park,0.36170116,Yes
audio/metro-paris-50-1514-a.wav,It is the sound of an elevator moving between floors.,metro,tram,0.35768062,No
audio/metro-vienna-58-1727-a.wav,This is the sound of a bus running on the road with its engine idling loudly.,metro,bus,0.55340356,No
audio/tram-barcelona-180-5596-a.wav,A group of women are having a quiet conversation.,tram,public_square,0.08650185,No
audio/park-milan-1018-42900-a.wav,This is the sound of a woman laughing.,park,airport,0.103023164,No
audio/shopping_mall-helsinki-129-3847-a.wav,residential area,shopping_mall,park,0.3877824,No
audio/metro-lisbon-1121-41629-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground.",metro,metro_station,0.40018737,No
audio/street_traffic-stockholm-173-5329-a.wav,The sound is of cars passing by with beeping horns.,street_traffic,bus,0.29969198,No
audio/street_pedestrian-helsinki-148-4492-a.wav,"This is a recording of a city environment during a quiet time of day. There are distant sounds of traffic and people, along with the ambient noise of an urban area.",street_pedestrian,street_traffic,0.3829435,No
audio/public_square-vienna-123-3653-a.wav,This is a sound from a park.,public_square,park,0.6012045,No
audio/airport-vienna-13-555-a.wav,This is the sound of someone walking quietly on a hard surface.,airport,street_pedestrian,0.33357632,No
audio/metro-lisbon-1107-40619-a.wav,It is the sound of a bus door closing.,metro,bus,0.4665528,No
audio/metro_station-lisbon-1007-42412-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground.",metro_station,metro_station,0.40018737,Yes
audio/metro-london-48-1497-a.wav,"This is a dark experimental electronic piece with an ambient soundscape. There is a synthesizer and a guitar in the background, along with a bass and drums. The atmosphere is weird and spacey, suitable for a film soundtrack.",metro,airport,0.14530328,No
audio/shopping_mall-milan-1084-43903-a.wav,"This is a recording of a large indoor space, such as a school or a hall, where many people are conversing. The atmosphere is indistinct due to the reverberation caused by the large room.",shopping_mall,airport,0.20889321,No
audio/street_traffic-vienna-176-5413-a.wav,"This sound is an ambient experimental electronic piece with synthesizers and a drum machine. It has a dark and meditative soundscape that transports the listener to space, fitting into the electronic chillout or ambient genre with a time signature of 4/4 and a tempo of 103.45 bpm.",street_traffic,metro_station,0.23728211,No
audio/metro-london-46-1376-a.wav,It is the sound of an engine idling loudly.,metro,bus,0.20919272,No
audio/public_square-vienna-124-3670-a.wav,This is a recording of birds chirping in the background while a woman is speaking.,public_square,street_traffic,0.12739432,No
audio/tram-prague-1189-45733-a.wav,It is the sound of an elevator moving between floors.,tram,tram,0.35768062,Yes
audio/bus-vienna-38-1133-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/street_traffic-paris-272-8286-a.wav,This is a recording of a car driving by on a street.,street_traffic,street_traffic,0.52734244,Yes
audio/metro-lyon-1064-42253-a.wav,It is the sound of an elevator moving between floors.,metro,tram,0.35768062,No
audio/street_traffic-lisbon-1008-43876-a.wav,The sound is of a car engine idling loudly.,street_traffic,bus,0.20617494,No
audio/park-lyon-1144-41391-a.wav,This is a recording of a live performance of a classical music piece. There is a harp being played in the background with a gentle and calming sound. A string ensemble can also be heard playing softly in the background. The atmosphere is quiet and solemn. This piece could be used in the soundtrack of a drama movie during scenes of reflection or a documentary. It could also be playing in the background at a museum or an art gallery.,park,tram,0.13034105,No
audio/metro-helsinki-222-6765-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground.",metro,metro_station,0.40018737,No
audio/metro-stockholm-55-1641-a.wav,"This audio contains a low quality, noisy and mono recording of a wide synth pad progression that slowly fades in as the intro of the song.",metro,street_traffic,0.1266891,No
audio/bus-london-212-6485-a.wav,This is the sound of a vehicle door closing followed by someone walking on a hard surface.,bus,street_pedestrian,0.2877896,No
audio/shopping_mall-lyon-1196-45417-a.wav,This is the sound of a pigeon cooing and people murmuring in the background.,shopping_mall,street_traffic,0.155873,No
audio/shopping_mall-prague-1219-44754-a.wav,"A large, busy room such as a kitchen or a bar.",shopping_mall,bus,0.35191184,No
audio/metro-lisbon-1145-41331-a.wav,It is the sound of a bus moving on the road.,metro,bus,0.6366615,No
audio/bus-london-23-850-a.wav,This is the sound of a bus moving on the road.,bus,bus,0.67720354,Yes
audio/metro-helsinki-222-6720-a.wav,"This is a sound from a movie. There is a string section playing a slow harmonies with a big reverb and a long release time. In the background, you can hear people whispering.",metro,tram,0.14184701,No
audio/public_square-paris-251-7518-a.wav,This is the sound of traffic in the distance.,public_square,street_traffic,0.5239279,No
audio/metro-prague-1163-45123-a.wav,It is the sound of a bus moving on the road.,metro,bus,0.6366615,No
audio/street_traffic-milan-1097-41108-a.wav,The sound is of a car passing by.,street_traffic,street_traffic,0.3238191,Yes
audio/bus-helsinki-20-790-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/street_pedestrian-lyon-1072-42716-a.wav,A crowd of people are having a quiet conversation.,street_pedestrian,public_square,0.15631348,No
audio/metro_station-barcelona-61-1829-a.wav,This is an instrumental electronic piece with a dark and space-like atmosphere. There is a synthesizer and a drum machine creating a soundscape that would fit a sci-fi movie soundtrack.,metro_station,airport,0.13630381,No
audio/tram-london-279-8482-a.wav,A woman is speaking over a loudspeaker.,tram,public_square,0.049419947,No
audio/park-barcelona-241-7176-a.wav,There is a low sounding mechanical noise in the background.,park,street_traffic,0.13303506,No
audio/bus-lisbon-1140-41741-a.wav,This is the sound of a vehicle engine idling.,bus,bus,0.23188242,Yes
audio/park-lisbon-1057-40562-a.wav,The sound is of birds chirping lightly throughout the duration of the clip.,park,street_traffic,0.069775164,No
audio/airport-lyon-1041-41824-a.wav,"This is the ambiance of a large indoor space, such as a shopping center or a transit area like an airport. There is a hum in the background indicating the presence of mechanical systems, possibly air conditioning or ventilation. The noise level is moderate, indicating a bustling but not overwhelming environment.",airport,airport,0.32175583,Yes
audio/park-prague-1038-41962-a.wav,An emergency siren is triggered nearby while people are having a conversation in the distance.,park,bus,0.22394986,No
audio/public_square-prague-1152-43002-a.wav,residential area,public_square,park,0.3877824,No
audio/airport-vienna-209-6382-a.wav,This is the sound of a library during a quiet time. There are no sounds of talking or moving except for some faint background noises such as a clock ticking or a page being turned.,airport,bus,0.2323881,No
audio/airport-helsinki-4-185-a.wav,This is a low quality recording of a crowded indoor environment. There is a muffled sound of people talking and a high pitched sound of a child sneezing.,airport,public_square,0.14073631,No
audio/street_traffic-lyon-1029-40142-a.wav,The sound is of a car driving by in the distance.,street_traffic,street_traffic,0.286501,Yes
audio/bus-barcelona-15-621-a.wav,The sound is of a vehicle or boat on water.,bus,bus,0.2174777,Yes
audio/street_pedestrian-lisbon-1004-43044-a.wav,A crowded indoor location.,street_pedestrian,public_square,0.33538064,No
audio/metro-london-223-6767-a.wav,A train running on railroad tracks passing by.,metro,metro_station,0.31459504,No
audio/tram-vienna-201-6061-a.wav,It is the sound of someone walking quietly.,tram,street_pedestrian,0.30318856,No
audio/public_square-london-115-3362-a.wav,This is a recording of a park. There are children playing and people chatting while a dog barks intermittently.,public_square,park,0.46929252,No
audio/bus-barcelona-17-676-a.wav,This is the sound of a large engine idling.,bus,bus,0.22068273,Yes
audio/bus-lisbon-1212-45080-a.wav,On a bus.,bus,bus,0.7938337,Yes
audio/public_square-london-113-3275-a.wav,residential area,public_square,park,0.3877824,No
audio/street_pedestrian-lisbon-1174-45703-a.wav,"This is a recording of a city environment. There are sounds of people walking and talking. In the distance, a bus can be heard driving by.",street_pedestrian,bus,0.49942827,No
audio/airport-london-5-234-a.wav,This is a low quality recording of a crowded indoor environment where people are murmuring indistinctly.,airport,street_traffic,0.22369723,No
audio/airport-london-205-6178-a.wav,An electronic device is being used.,airport,bus,0.189108,No
audio/street_traffic-prague-1006-43032-a.wav,The sound is of a vehicle engine idling consistently.,street_traffic,bus,0.19385496,No
audio/bus-lisbon-1212-44414-a.wav,It is the humming of a vehicle engine idling.,bus,bus,0.16452543,Yes
audio/tram-lyon-1112-41121-a.wav,It is the sound of a vehicle running on the road.,tram,street_traffic,0.3491075,No
audio/park-paris-244-7297-a.wav,"This is a low quality, noisy, and mono recording of birds chirping, people murmuring, and a dog yelping.",park,street_traffic,0.2065332,No
audio/park-lyon-1188-44823-a.wav,"This is an amateur recording of birds chirping and a car driving by. The birds can be heard chirping lightly throughout the entire clip, and the sound of the car driving by is present from the beginning to the end.",park,street_traffic,0.28806114,No
audio/tram-helsinki-182-5650-a.wav,This is the background sound of a library.,tram,bus,0.26708493,No
audio/airport-vienna-14-589-a.wav,"This is the sound of someone walking on a hard surface, possibly a floor, with soft shoes or slippers.",airport,street_pedestrian,0.2536152,No
audio/tram-prague-1210-45156-a.wav,This is the sound of a bus moving on the road.,tram,bus,0.67720354,No
audio/street_pedestrian-paris-264-8006-a.wav,This is the sound of someone walking through a park. There are birds chirping and people talking in the distance.,street_pedestrian,park,0.37683317,No
audio/metro-lyon-1126-42058-a.wav,It is the sound of a vehicle engine idling.,metro,bus,0.20264968,No
audio/tram-helsinki-184-5747-a.wav,"It is an ambient experimental electronic piece creating a dark meditative soundscape with synthesizer and bass, drums in the background, and an electric guitar.",tram,tram,0.14368984,Yes
audio/tram-london-188-5813-a.wav,The low quality recording features a car alarm going off and some birds chirping in the background. It sounds like it was recorded outdoors.,tram,street_traffic,0.2455218,No
audio/street_pedestrian-lyon-1047-41907-a.wav,"This is a recording of a park. There are sounds of people walking and talking. In the distance, a church bell can be heard.",street_pedestrian,park,0.45005804,No
audio/public_square-paris-251-7499-a.wav,This is a sound recording from a park.,public_square,park,0.51604474,No
audio/bus-paris-26-917-a.wav,It is the sound of an elevator moving between floors.,bus,tram,0.35768062,No
audio/bus-stockholm-218-6572-a.wav,This is the sound of a bus moving on the road with people murmuring in the background and a honking horn.,bus,bus,0.57655966,Yes
audio/street_pedestrian-lisbon-1099-42792-a.wav,"This is a low quality recording featuring a crowd in a large room. The recording is noisy, reverberant and it sounds like it was made with a phone.",street_pedestrian,street_pedestrian,0.18640955,Yes
audio/bus-lisbon-1059-43565-a.wav,"A vehicle engine is idling, and a woman is speaking softly in the background.",bus,bus,0.17167902,Yes
audio/street_traffic-paris-172-5274-a.wav,This is the sound of a car passing by at a moderate speed.,street_traffic,street_traffic,0.32216996,Yes
audio/metro-paris-225-6800-a.wav,"
In the distance, a vehicle honk passing by.",metro,street_traffic,0.43128508,No
audio/airport-helsinki-3-159-a.wav,residential area,airport,park,0.3877824,No
audio/shopping_mall-paris-133-4020-a.wav,It is the sound of people talking in a crowded indoor location such as a mall or a busy restaurant.,shopping_mall,shopping_mall,0.28507164,Yes
audio/airport-milan-1061-41813-a.wav,This is a recording of a crowded indoor space.,airport,street_traffic,0.27035314,No
audio/bus-london-21-807-a.wav,The sound is of a car engine idling.,bus,bus,0.1933739,Yes
audio/metro_station-london-68-2016-a.wav,A crowd of people are having a quiet conversation.,metro_station,public_square,0.15631348,No
audio/metro-prague-1016-40633-a.wav,It is the sound of a vehicle engine idling.,metro,bus,0.20264968,No
audio/airport-paris-7-312-a.wav,"This is a recording of a city environment. There are sounds of people talking and moving around. In the distance, one can hear the rumble of a train.",airport,street_traffic,0.30364418,No
audio/public_square-paris-117-3422-a.wav,This is the sound of ocean waves crashing onto the shore.,public_square,tram,0.20630246,No
audio/street_traffic-helsinki-165-5046-a.wav,A vehicle engine idles nearby.,street_traffic,bus,0.2950864,No
audio/airport-london-6-260-a.wav,residential area,airport,park,0.3877824,No
audio/tram-stockholm-284-8603-a.wav,A vehicle engine idles and then accelerates.,tram,street_traffic,0.2447179,No
audio/metro-barcelona-41-1255-a.wav,"The sound is of rail transport, specifically a subway or metro or underground.",metro,metro,0.378406,Yes
audio/shopping_mall-vienna-138-4185-a.wav,"This is a low quality, noisy recording of people talking in a large room.",shopping_mall,public_square,0.15589955,No
audio/bus-vienna-219-6619-a.wav,"This is the recording of an elevator in a building. There is a female voice speaking through the intercom, and it sounds like she is announcing something.",bus,metro_station,0.22568308,No
audio/street_pedestrian-lisbon-1099-41035-a.wav,This is a recording of a school environment during a lesson. There are sounds of students talking quietly and a teacher walking through the hallways.,street_pedestrian,tram,0.16558537,No
audio/bus-milan-1155-43391-a.wav,This is the sound of a motor vehicle engine idling.,bus,bus,0.22097212,Yes
audio/shopping_mall-paris-134-4046-a.wav,residential area,shopping_mall,park,0.3877824,No
audio/tram-paris-194-5882-a.wav,It is the sound of a bus moving on the road.,tram,bus,0.6366615,No
audio/shopping_mall-stockholm-135-4097-a.wav,This is the sound of an object and mechanisms.,shopping_mall,tram,0.13501243,No
audio/metro_station-milan-1127-43705-a.wav,"It is the sound of an emergency vehicle, specifically a siren on a fire engine - fire truck.",metro_station,bus,0.23460078,No
audio/street_traffic-lyon-1110-41322-a.wav,The sound is of an engine idling loudly.,street_traffic,bus,0.2303589,No
audio/street_traffic-helsinki-166-5091-a.wav,This is the sound of a truck moving on the road with its engine idling.,street_traffic,street_traffic,0.3416745,Yes
audio/bus-lisbon-1212-45715-a.wav,This is the sound of an elevator moving between floors.,bus,tram,0.37006038,No
audio/metro-stockholm-227-6847-a.wav,It is the sound of a bus moving on the road with people murmuring in the background.,metro,bus,0.58055466,No
audio/street_traffic-london-271-8247-a.wav,It is the sound of a vehicle engine idling.,street_traffic,bus,0.20264968,No
audio/shopping_mall-stockholm-137-4174-a.wav,This is the sound of a crowded indoor location.,shopping_mall,street_pedestrian,0.29029495,No
audio/tram-paris-280-8504-a.wav,It is the sound of a vehicle engine idling.,tram,bus,0.20264968,No
audio/airport-stockholm-12-495-a.wav,It is the sound of people walking in a crowded area.,airport,street_traffic,0.273607,No
audio/metro_station-paris-82-2207-a.wav,It is the sound of someone walking in a crowded indoor area.,metro_station,street_pedestrian,0.338184,No
audio/airport-barcelona-0-11-a.wav,"This is a recording of a park. There are sounds of people walking and talking, birds chirping, and a dog barking.",airport,park,0.5016593,No
audio/street_pedestrian-helsinki-147-4453-a.wav,"A female vocalist sings this emotional song. The tempo is slow with guitar accompaniment, steady drumming, groovy bass lines and keyboard accompaniment. The song is soft, mellow, emotional, sentimental, nostalgic and poignant. This song is a Classic Pop.",street_pedestrian,metro_station,0.10060472,No
audio/tram-paris-196-5924-a.wav,It is the sound of a bus moving on the road.,tram,bus,0.6366615,No
audio/street_traffic-stockholm-273-8326-a.wav,This is the sound of a large vehicle engine idling.,street_traffic,bus,0.24358718,No
audio/airport-lyon-1101-43112-a.wav,This is the sound of a crowded indoor location.,airport,street_pedestrian,0.29029495,No
audio/metro-prague-1204-45499-a.wav,"This is a dark experimental electronic piece with an ambient soundscape. It is suitable as a soundtrack with a space feeling. The instruments include synthesizer, bass, drums, piano, and electric guitar.",metro,metro_station,0.17521821,No
audio/shopping_mall-vienna-138-4178-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/street_pedestrian-london-151-4603-a.wav,"This is the sound of a non-motorized land vehicle, specifically a bicycle, moving.",street_pedestrian,bus,0.25237593,No
audio/shopping_mall-london-131-3940-a.wav,"A large, busy room such as a kitchen or a bar.",shopping_mall,bus,0.35191184,No
audio/tram-barcelona-181-5622-a.wav,People are having conversations in a crowded room.,tram,bus,0.16281876,No
audio/street_pedestrian-milan-1096-43840-a.wav,This is the sound of a crowded indoor location.,street_pedestrian,street_pedestrian,0.29029495,Yes
audio/park-lyon-1012-41948-a.wav,This sound is from a video game.,park,tram,0.17621425,No
audio/shopping_mall-london-256-7711-a.wav,"This is the ambiance of a large indoor space, such as a shopping center or a transit area like an airport. There is a hum of background noise from various sources. People are walking around, and some are talking. There is a food court nearby, and you can hear the sounds of cooking and eating.",shopping_mall,airport,0.3583578,No
audio/airport-barcelona-1-54-a.wav,residential area,airport,park,0.3877824,No
audio/metro_station-helsinki-65-1944-a.wav,A crowded indoor location.,metro_station,public_square,0.33538064,No
audio/street_traffic-lisbon-1171-44548-a.wav,The sound is of a car horn honking followed by traffic passing by.,street_traffic,street_traffic,0.39851648,Yes
audio/airport-helsinki-204-6163-a.wav,This is a low quality recording featuring a wide synth pad progression that sounds spacey and resembles communication in outer space. There are also some crowd chattering noises in the background.,airport,airport,0.18928182,Yes
audio/street_traffic-paris-172-5289-a.wav,The sound is of a vehicle engine idling.,street_traffic,bus,0.23484716,No
audio/metro-barcelona-42-1282-a.wav,It is the humming of a machine.,metro,bus,0.15592061,No
audio/airport-paris-9-408-a.wav,This is the sound of a crowd in a public space.,airport,public_square,0.3972345,No
audio/shopping_mall-london-256-7754-a.wav,It is the sound of a crowded indoor location.,shopping_mall,street_pedestrian,0.2547984,No
audio/bus-paris-32-992-a.wav,This is the sound of a motor vehicle engine idling.,bus,bus,0.22097212,Yes
audio/street_traffic-london-169-5180-a.wav,An engine working nearby with some distant murmuring.,street_traffic,bus,0.29161638,No
audio/bus-prague-1032-43269-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/shopping_mall-lisbon-1176-44829-a.wav,It is the environment and background noise of a large indoor space.,shopping_mall,street_pedestrian,0.23365732,No
audio/street_pedestrian-prague-1085-41265-a.wav,residential area,street_pedestrian,park,0.3877824,No
audio/public_square-lyon-1178-45363-a.wav,This is a recording of a crowd in a public space.,public_square,public_square,0.34909374,Yes
audio/bus-helsinki-19-751-a.wav,"This is an amateur recording of a car engine idling. The engine sound is medium with a consistent humming noise throughout the clip. There is also the sound of wind blowing into the microphone, which adds a layer of ambient noise to the recording.",bus,street_traffic,0.13870141,No
audio/tram-stockholm-283-8564-a.wav,"This is the sound of an electronic device, likely a microwave oven, beeping.",tram,airport,0.13238338,No
audio/street_pedestrian-prague-1037-43964-a.wav,"This is a recording of a public space, likely a park or a busy area in a city. There are many people talking and laughing, indicating a lively and social environment. A dog can also be heard barking intermittently.",street_pedestrian,park,0.37026763,No
audio/tram-prague-1086-43438-a.wav,It is the sound of an elevator moving and stopping.,tram,tram,0.33134717,Yes
audio/public_square-london-250-7466-a.wav,"This is a recording of a city environment. There are sounds of people walking by and cars passing by. In the distance, one can faintly hear the sound of a bus.",public_square,bus,0.49612343,No
audio/bus-paris-31-983-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/street_pedestrian-prague-1085-43156-a.wav,This is the sound of a pigeon cooing.,street_pedestrian,public_square,0.14212774,No
audio/metro_station-paris-81-2194-a.wav,This is the sound of an urban area.,metro_station,metro,0.353524,No
audio/airport-vienna-14-574-a.wav,A woman is making an announcement over an intercom.,airport,airport,0.15704638,Yes
audio/public_square-milan-1014-44082-a.wav,This is the sound of a baby crying and birds chirping in the background.,public_square,tram,0.13142431,No
audio/park-helsinki-242-7210-a.wav,This is a recording of a nature reserve. There is a male voice in the background that can barely be heard over the sounds of birds chirping and the wind blowing.,park,park,0.2070112,Yes
audio/park-helsinki-93-2587-a.wav,Birds chirping and leaves rustling.,park,park,0.11105833,Yes
audio/metro_station-london-233-6997-a.wav,People are murmuring at a distance.,metro_station,street_pedestrian,0.19160932,No
audio/shopping_mall-barcelona-127-3799-a.wav,This is the sound of a crowd in a large room such as a hall or auditorium.,shopping_mall,public_square,0.20132455,No
audio/bus-vienna-40-1205-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/public_square-london-113-3288-a.wav,This is a recording of a crowd in a public space.,public_square,public_square,0.34909374,Yes
audio/metro-prague-1022-40902-a.wav,"This is a sound of rail transport, specifically a subway or metro or underground.",metro,metro_station,0.42291492,No
audio/airport-london-205-6185-a.wav,This is a sound from a crowded indoor location.,airport,street_pedestrian,0.29389024,No
audio/street_traffic-lyon-1029-42465-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",street_traffic,bus,0.41334733,No
audio/metro-lyon-1206-44814-a.wav,This is the sound of an engine starting and then idling.,metro,bus,0.19113883,No
audio/shopping_mall-helsinki-130-3902-a.wav,This is the sound of a crowded indoor location.,shopping_mall,street_pedestrian,0.29029495,No
audio/metro_station-vienna-87-2366-a.wav,This is the sound of water flowing and bubbling.,metro_station,tram,0.15913726,No
audio/public_square-prague-1152-43616-a.wav,This is the sound of a tennis game.,public_square,tram,0.19046606,No
audio/metro_station-milan-1050-42092-a.wav,"This is the recording of an elevator in a building. There is a muffled conversation of people in the background, and the sound of an elevator moving between floors can be heard.",metro_station,tram,0.274097,No
audio/bus-london-213-6488-a.wav,A brief tone and beep - bleep.,bus,bus,0.18271628,Yes
audio/public_square-prague-1192-44998-a.wav,residential area,public_square,park,0.3877824,No
audio/park-paris-100-2835-a.wav,The sound is of birds chirping in the distance.,park,street_traffic,0.117179394,No
audio/street_pedestrian-lyon-1072-42732-a.wav,"This is the sound of a crowded indoor environment, possibly a library or a large hall, where many people are conversing indistinctly.",street_pedestrian,bus,0.23688266,No
audio/tram-prague-1042-40054-a.wav,It is the sound of an elevator moving between floors.,tram,tram,0.35768062,Yes
audio/tram-prague-1088-42473-a.wav,"This is a low quality, noisy recording of a vehicle engine idling. There is also the sound of a bell ringing in the background.",tram,street_traffic,0.21461026,No
audio/park-barcelona-241-7152-a.wav,This is a recording of birds chirping in a forest.,park,park,0.17165151,Yes
audio/shopping_mall-stockholm-136-4118-a.wav,It is the sound of people talking in a crowded indoor space.,shopping_mall,street_pedestrian,0.21016848,No
audio/metro_station-barcelona-61-1848-a.wav,It is the sound of an engine running continuously.,metro_station,bus,0.18455493,No
audio/shopping_mall-paris-132-3976-a.wav,A crowded indoor location.,shopping_mall,public_square,0.33538064,No
audio/tram-lisbon-1100-41423-a.wav,It is the sound of a train passing by.,tram,bus,0.34022185,No
audio/street_pedestrian-vienna-267-8121-a.wav,"This is a quiet, ambient experimental piece with a dark and meditative mood. It features synthesizers, bass, drums, piano, and electric guitar.",street_pedestrian,metro_station,0.15910874,No
audio/bus-barcelona-15-605-a.wav,It is the sound of a vehicle engine idling.,bus,bus,0.20264968,Yes
audio/bus-stockholm-37-1091-a.wav,This is the sound of a bus running on the road.,bus,bus,0.6649122,Yes
audio/bus-milan-1180-44506-a.wav,A bus running on a bus route.,bus,bus,0.7618865,Yes
audio/bus-prague-1102-42217-a.wav,"The sound is of a boat - water vehicle, particularly a motorboat like a speedboat.",bus,bus,0.20297942,Yes
audio/public_square-prague-1214-44539-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking.",public_square,bus,0.41334733,No
audio/metro-lisbon-1121-43256-a.wav,"It is an instrumental electronic experimental piece with ambient and dark mood resembling space and soundscape including synthesizer, bass, drums, and electric guitar.",metro,metro_station,0.158308,No
audio/metro_station-barcelona-62-1862-a.wav,This is the sound of an empty hall in a building.,metro_station,metro,0.18132046,No
